区域,省份,编码,燃油类型,车型,车长,适用范围,计价方式,计费模式,阶梯起始,阶梯结束,费率,起步价,保底价,封顶价
浙北取派中心,湖州分区,HT-202510-0030,电动,面包车,1.8,德清取派部,按公里,累加,20,50,2.2,0,60.0,300.0
浙北取派中心,湖州分区,HT-202510-0030,电动,面包车,2.7,德清取派部,按公里,累加,50,100,2.0,0,60.0,300.0
浙北取派中心,湖州分区,HT-202510-0030,电动,面包车,1.8,德清取派部,按公里,累加,50,100,2.0,0,60.0,300.0
浙北取派中心,湖州分区,HT-202510-0030,电动,厢式车,4.2,德清取派部,按公里,累加,100,9999,2.8,0,130.0,430.0
浙北取派中心,湖州分区,HT-202510-0030,电动,平板车,4.2,德清取派部,按公里,累加,50,100,3.0,0,130.0,380.0
浙北取派中心,湖州分区,HT-202510-0030,燃油,平板车,4.2,德清取派部,按公里,累加,100,9999,3.3,0,150.0,400.0
浙北取派中心,湖州分区,HT-202510-0030,电动,面包车,3.2,德清取派部,按公里,累加,20,50,2.0,0,60.0,360.0
浙北取派中心,湖州分区,HT-202510-0030,燃油,平板车,4.2,德清取派部,按公里,累加,0,20,140.0,140,150.0,400.0
浙北取派中心,湖州分区,HT-202510-0030,燃油,面包车,1.8,德清取派部,按公里,累加,50,100,2.2,0,80.0,320.0
浙北取派中心,湖州分区,HT-202510-0030,燃油,厢式车,3.2,德清取派部,按公里,累加,0,20,100.0,100,80.0,350.0
浙北取派中心,湖州分区,HT-202510-0030,电动,平板车,4.2,德清取派部,按公里,累加,100,9999,2.8,0,130.0,380.0
浙北取派中心,湖州分区,HT-202510-0030,燃油,平板车,4.2,德清取派部,按公里,累加,20,50,3.8,0,150.0,400.0
浙北取派中心,湖州分区,HT-202510-0030,燃油,平板车,4.2,德清取派部,按公里,累加,50,100,3.5,0,150.0,400.0
浙北取派中心,湖州分区,HT-202510-0030,燃油,面包车,3.2,德清取派部,按公里,累加,0,20,80.0,80,80.0,380.0
浙北取派中心,湖州分区,HT-202510-0030,燃油,平板车,2.7,德清取派部,按公里,累加,0,20,100.0,100,80.0,300.0
浙北取派中心,湖州分区,HT-202510-0030,电动,平板车,2.7,德清取派部,按公里,累加,50,100,2.0,0,60.0,280.0
浙北取派中心,湖州分区,HT-202510-0030,燃油,平板车,3.2,德清取派部,按公里,累加,20,50,3.0,0,80.0,350.0
浙北取派中心,湖州分区,HT-202510-0030,燃油,厢式车,4.2,德清取派部,按公里,累加,0,20,140.0,140,150.0,450.0
浙北取派中心,湖州分区,HT-202510-0030,电动,厢式车,4.2,德清取派部,按公里,累加,50,100,3.0,0,130.0,430.0
浙北取派中心,湖州分区,HT-202510-0030,电动,面包车,2.7,德清取派部,按公里,累加,20,50,2.2,0,60.0,300.0
浙北取派中心,湖州分区,HT-202510-0030,燃油,面包车,3.2,德清取派部,按公里,累加,100,9999,1.6,0,80.0,380.0
浙北取派中心,湖州分区,HT-202510-0030,电动,面包车,2.7,德清取派部,按公里,累加,0,20,65.0,65,60.0,300.0
浙北取派中心,湖州分区,HT-202510-0030,燃油,平板车,3.2,德清取派部,按公里,累加,50,100,2.8,0,80.0,350.0
浙北取派中心,湖州分区,HT-202510-0030,燃油,面包车,2.7,德清取派部,按公里,累加,100,9999,2.0,0,80.0,320.0
浙北取派中心,湖州分区,HT-202510-0030,燃油,平板车,2.7,德清取派部,按公里,累加,50,100,2.5,0,80.0,300.0
浙北取派中心,湖州分区,HT-202510-0030,电动,厢式车,3.2,德清取派部,按公里,累加,0,20,80.0,80,60.0,330.0
浙北取派中心,湖州分区,HT-202510-0030,燃油,面包车,2.7,德清取派部,按公里,累加,50,100,2.2,0,80.0,320.0
浙北取派中心,湖州分区,HT-202510-0030,燃油,厢式车,2.7,德清取派部,按公里,累加,100,9999,2.3,0,80.0,380.0
浙北取派中心,湖州分区,HT-202510-0030,燃油,面包车,1.8,德清取派部,按公里,累加,20,50,2.3,0,80.0,320.0
浙北取派中心,湖州分区,HT-202510-0030,电动,面包车,1.8,德清取派部,按公里,累加,0,20,65.0,65,60.0,300.0
浙北取派中心,湖州分区,HT-202510-0030,电动,面包车,2.7,德清取派部,按公里,累加,100,9999,1.8,0,60.0,300.0
浙北取派中心,湖州分区,HT-202510-0030,燃油,面包车,1.8,德清取派部,按公里,累加,100,9999,2.0,0,80.0,320.0
浙北取派中心,湖州分区,HT-202510-0030,燃油,平板车,3.2,德清取派部,按公里,累加,100,9999,2.6,0,80.0,350.0
浙北取派中心,湖州分区,HT-202510-0030,燃油,厢式车,2.7,德清取派部,按公里,累加,0,20,100.0,100,80.0,380.0
浙北取派中心,湖州分区,HT-202510-0030,燃油,平板车,2.7,德清取派部,按公里,累加,20,50,2.8,0,80.0,300.0
浙北取派中心,湖州分区,HT-202510-0030,电动,面包车,3.2,德清取派部,按公里,累加,100,9999,1.3,0,60.0,360.0
浙北取派中心,湖州分区,HT-202510-0030,电动,厢式车,3.2,德清取派部,按公里,累加,50,100,2.5,0,60.0,330.0
浙北取派中心,湖州分区,HT-202510-0030,电动,平板车,2.7,德清取派部,按公里,累加,100,9999,1.8,0,60.0,280.0
浙北取派中心,湖州分区,HT-202510-0030,燃油,厢式车,2.7,德清取派部,按公里,累加,50,100,2.5,0,80.0,380.0
浙北取派中心,湖州分区,HT-202510-0030,电动,平板车,3.2,德清取派部,按公里,累加,0,20,110.0,110,60.0,330.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,厢式车,4.2,德清取派部,按公里,累加,0,30,150.0,150,150.0,450.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,厢式车,4.2,德清取派部,按重量,匹配,300,600,111.0,111,150.0,450.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,1.8,德清取派部,按重量,匹配,0,30,11.0,11,75.0,320.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,1.8,德清取派部,按重量,匹配,1500,9999,0.13,0,80.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,1.8,德清取派部,按重量,匹配,30,60,35.0,35,80.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,2.7,德清取派部,按公里,累加,0,30,80.0,80,80.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,1.8,德清取派部,按重量,匹配,100,300,67.0,67,80.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,2.7,德清取派部,按公里,累加,100,9999,2.2,0,80.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,3.2,德清取派部,按重量,匹配,0,30,11.0,11,85.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,厢式车,4.2,德清取派部,按重量,匹配,100,300,67.0,67,150.0,450.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,1.8,德清取派部,按重量,匹配,60,100,39.0,39,75.0,320.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,2.7,德清取派部,按公里,累加,60,100,2.1,0,75.0,320.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,3.2,德清取派部,按重量,匹配,300,600,102.0,102,85.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,1.8,德清取派部,按公里,累加,60,100,2.1,0,75.0,320.0
浙北取派中心,湖州分区,HT-202608-1281,电动,厢式车,4.2,德清取派部,按公里,累加,100,9999,2.8,0,140.0,420.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,厢式车,4.2,德清取派部,按重量,匹配,0,30,13.0,13,150.0,450.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,3.2,德清取派部,按重量,匹配,600,1000,122.0,122,85.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,3.2,德清取派部,按公里,累加,30,60,2.5,0,85.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,1.8,德清取派部,按重量,匹配,1500,9999,0.12,0,75.0,320.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,3.2,德清取派部,按重量,匹配,60,100,39.0,39,85.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,1.8,德清取派部,按重量,匹配,300,600,111.0,111,80.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,2.7,德清取派部,按公里,累加,30,60,2.29,0,75.0,320.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,3.2,德清取派部,按重量,匹配,30,60,35.0,35,90.0,380.0
浙北取派中心,湖州分区,HT-202608-1281,电动,厢式车,4.2,德清取派部,按重量,匹配,600,1000,122.0,122,140.0,420.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,1.8,德清取派部,按公里,累加,30,60,2.5,0,80.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,2.7,德清取派部,按重量,匹配,60,100,39.0,39,75.0,320.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,2.7,德清取派部,按重量,匹配,1000,1500,152.0,152,75.0,320.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,1.8,德清取派部,按重量,匹配,1000,1500,152.0,152,75.0,320.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,3.2,德清取派部,按公里,累加,0,30,85.0,85,85.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,3.2,德清取派部,按重量,匹配,100,300,62.0,62,85.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,电动,厢式车,4.2,德清取派部,按公里,累加,60,100,3.3,0,140.0,420.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,厢式车,4.2,德清取派部,按重量,匹配,60,100,44.0,44,150.0,450.0
浙北取派中心,湖州分区,HT-202608-1281,电动,厢式车,4.2,德清取派部,按重量,匹配,60,100,39.0,39,140.0,420.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,厢式车,4.2,德清取派部,按公里,累加,30,60,4.0,0,150.0,450.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,厢式车,4.2,德清取派部,按重量,匹配,1500,9999,0.13,0,150.0,450.0
浙北取派中心,湖州分区,HT-202608-1281,电动,厢式车,4.2,德清取派部,按公里,累加,30,60,3.8,0,140.0,420.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,厢式车,4.2,德清取派部,按重量,匹配,600,1000,137.0,137,150.0,450.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,1.8,德清取派部,按公里,累加,100,9999,1.9,0,75.0,320.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,2.7,德清取派部,按重量,匹配,600,1000,122.0,122,75.0,320.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,1.8,德清取派部,按公里,累加,0,30,75.0,75,75.0,320.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,3.2,德清取派部,按公里,累加,30,60,2.8,0,90.0,380.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,3.2,德清取派部,按公里,累加,100,9999,1.8,0,90.0,380.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,2.7,德清取派部,按重量,匹配,1000,1500,172.0,172,80.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,3.2,德清取派部,按重量,匹配,60,100,44.0,44,90.0,380.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,厢式车,4.2,德清取派部,按公里,累加,60,100,3.5,0,150.0,450.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,2.7,德清取派部,按公里,累加,0,30,75.0,75,75.0,320.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,1.8,德清取派部,按公里,累加,60,100,2.4,0,80.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,2.7,德清取派部,按重量,匹配,30,60,30.0,30,75.0,320.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,2.7,德清取派部,按重量,匹配,100,300,67.0,67,80.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,3.2,德清取派部,按重量,匹配,1000,1500,152.0,152,85.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,电动,厢式车,4.2,德清取派部,按重量,匹配,1500,9999,0.12,0,140.0,420.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,3.2,德清取派部,按重量,匹配,100,300,67.0,67,90.0,380.0
浙北取派中心,湖州分区,HT-202608-1281,电动,厢式车,4.2,德清取派部,按重量,匹配,100,300,62.0,62,140.0,420.0
浙北取派中心,湖州分区,HT-202608-1281,电动,厢式车,4.2,德清取派部,按重量,匹配,1000,1500,152.0,152,140.0,420.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,2.7,德清取派部,按重量,匹配,1500,9999,0.12,0,75.0,320.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,2.7,德清取派部,按重量,匹配,600,1000,137.0,137,80.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,1.8,德清取派部,按重量,匹配,600,1000,122.0,122,75.0,320.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,1.8,德清取派部,按重量,匹配,100,300,62.0,62,75.0,320.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,3.2,德清取派部,按重量,匹配,1500,9999,0.13,0,90.0,380.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,3.2,德清取派部,按重量,匹配,600,1000,137.0,137,90.0,380.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,1.8,德清取派部,按重量,匹配,300,600,102.0,102,75.0,320.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,2.7,德清取派部,按重量,匹配,60,100,44.0,44,80.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,1.8,德清取派部,按重量,匹配,600,1000,137.0,137,80.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,3.2,德清取派部,按重量,匹配,0,30,13.0,13,90.0,380.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,3.2,德清取派部,按重量,匹配,300,600,111.0,111,90.0,380.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,2.7,德清取派部,按重量,匹配,300,600,102.0,102,75.0,320.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,2.7,德清取派部,按重量,匹配,0,30,13.0,13,80.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,1.8,德清取派部,按重量,匹配,30,60,30.0,30,75.0,320.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,厢式车,4.2,德清取派部,按重量,匹配,1000,1500,172.0,172,150.0,450.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,2.7,德清取派部,按重量,匹配,30,60,35.0,35,80.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,2.7,德清取派部,按重量,匹配,1500,9999,0.13,0,80.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,电动,厢式车,4.2,德清取派部,按重量,匹配,0,30,11.0,11,140.0,420.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,2.7,德清取派部,按重量,匹配,0,30,11.0,11,75.0,320.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,3.2,德清取派部,按重量,匹配,1000,1500,172.0,172,90.0,380.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,3.2,德清取派部,按重量,匹配,1500,9999,0.12,0,85.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,2.7,德清取派部,按公里,累加,100,9999,1.9,0,75.0,320.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,3.2,德清取派部,按公里,累加,0,30,90.0,90,90.0,380.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,2.7,德清取派部,按重量,匹配,100,300,62.0,62,75.0,320.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,3.2,德清取派部,按重量,匹配,30,60,30.0,30,85.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,厢式车,4.2,德清取派部,按公里,累加,100,9999,3.0,0,150.0,450.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,2.7,德清取派部,按公里,累加,30,60,2.5,0,80.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,3.2,德清取派部,按公里,累加,100,9999,1.5,0,85.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,电动,厢式车,4.2,德清取派部,按重量,匹配,30,60,30.0,30,140.0,420.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,3.2,德清取派部,按公里,累加,60,100,2.0,0,85.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,1.8,德清取派部,按重量,匹配,60,100,44.0,44,80.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,1.8,德清取派部,按公里,累加,100,9999,2.2,0,80.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,1.8,德清取派部,按公里,累加,0,30,80.0,80,80.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,2.7,德清取派部,按重量,匹配,300,600,111.0,111,80.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,2.7,德清取派部,按公里,累加,60,100,2.4,0,80.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,电动,厢式车,4.2,德清取派部,按重量,匹配,300,600,102.0,102,140.0,420.0
浙北取派中心,湖州分区,HT-202608-1281,电动,厢式车,4.2,德清取派部,按公里,累加,0,30,140.0,140,140.0,420.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,1.8,德清取派部,按重量,匹配,0,30,13.0,13,80.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,1.8,德清取派部,按重量,匹配,1000,1500,172.0,172,80.0,350.0
浙北取派中心,湖州分区,HT-202608-1281,电动,面包车,1.8,德清取派部,按公里,累加,30,60,2.29,0,75.0,320.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,厢式车,4.2,德清取派部,按重量,匹配,30,60,35.0,35,150.0,450.0
浙北取派中心,湖州分区,HT-202608-1281,燃油,面包车,3.2,德清取派部,按公里,累加,60,100,2.29,0,90.0,380.0
苏北取派中心,常州分区,HT-202410-0216,燃油,厢式车,4.2,"长虹遥观片区,长虹薛墅巷分拨站干线组",按重量,匹配,300,500,90.0,90,110.0,360.0
苏北取派中心,常州分区,HT-202410-0216,燃油,面包车,2.7,"长虹遥观片区,长虹薛墅巷分拨站干线组",按重量,匹配,50,100,54.0,54,50.0,325.0
苏北取派中心,常州分区,HT-202410-0216,燃油,厢式车,4.2,"长虹遥观片区,长虹薛墅巷分拨站干线组",按重量,匹配,50,100,54.0,54,110.0,360.0
苏北取派中心,常州分区,HT-202410-0216,电动,面包车,3.2,"长虹遥观片区,长虹薛墅巷分拨站干线组",按重量,匹配,30,50,32.0,32,45.0,315.0
苏北取派中心,常州分区,HT-202410-0216,燃油,厢式车,4.2,"长虹遥观片区,长虹薛墅巷分拨站干线组",按公里,累加,20,100,3.1,0,110.0,360.0
苏北取派中心,常州分区,HT-202410-0216,燃油,厢式车,4.2,"长虹遥观片区,长虹薛墅巷分拨站干线组",按重量,匹配,10,30,27.0,27,110.0,360.0
